-0.06,-0.16,0.56
-0.03,-0.1,0.52
0.01,-0.02,0.49
0.04,-0.06,0.49
0.02,-0.08,0.49
-0.02,-0.15,0.47
-0.05,-0.24,0.58
-0.09,-0.42,0.75
-0.09,-0.5,0.83
-0.09,-0.56,0.87
-0.09,-0.52,0.85
-0.07,-0.47,0.84
-0.06,-0.39,0.82
-0.05,-0.4,0.74
0.02,-0.24,0.82
0.06,-0.22,0.92
0.07,-0.29,1.02
0.07,-0.28,1.13
0.06,-0.32,1.15
0.05,-0.34,1.22
0.04,-0.28,1.27
0.02,-0.26,1.15
0.02,-0.23,1.1
0.02,-0.24,1.11
0.03,-0.29,1.11
0.06,-0.24,1.15
0.06,-0.17,1.23
0.03,-0.22,1.29
0.02,-0.09,1.27
0.01,-0.07,1.21
0.01,-0.11,1.2
0.02,-0.15,1.27
0,-0.31,1.32
-0.04,-0.38,1.29
-0.07,-0.37,1.25
-0.09,-0.32,1.2
-0.08,-0.29,1.17
-0.05,-0.21,1.2
-0.01,-0.14,1.25
0,-0.1,1.31
0.01,-0.06,1.3
0.01,0.01,1.26
-0.01,-0.01,1.13
-0.02,-0.11,1.05
-0.02,-0.09,1.1
-0.04,-0.04,0.99
-0.05,-0.01,0.89
-0.02,0.1,0.93
0.01,0.21,0.99
0.03,0.24,0.98
0.04,0.22,0.96
0.06,0.25,1.02
0.05,0.22,1.08
0.02,0.18,1.03
-0.02,0.19,0.98
-0.03,0.29,0.99
-0.02,0.27,1.07
-0.02,0.24,1.1
-0.01,0.26,1.1
-0.03,0.27,1.03
-0.04,0.21,0.93
-0.05,0.13,0.94
-0.04,0.15,1
-0.02,0.23,1.02
-0.02,0.23,1.02
-0.04,0.18,1.02
-0.05,0.15,1
-0.05,0.1,0.99
-0.05,0.12,0.96
-0.06,0.09,0.91
-0.06,0.03,0.93
-0.07,0.06,0.88
-0.07,0.05,0.85
-0.06,0.03,0.9
-0.06,0.04,0.95
-0.04,0.06,0.98
-0.03,0.1,1.01
-0.03,0.11,0.98
-0.04,0.04,0.96
-0.05,0.02,0.96
-0.05,0.02,0.96
-0.04,0,0.99
-0.04,-0.01,1
-0.27,-1.1,1.1
-0.27,-0.96,1.17
-0.27,-0.8,1.28
-0.22,-0.42,1.45
-0.17,-0.1,1.64
-0.16,-0.14,1.73
-0.16,0.08,1.67
-0.14,0.39,1.66
-0.11,0.48,1.74
-0.09,0.53,1.77
-0.09,0.67,1.74
-0.12,0.63,1.71
-0.15,0.65,1.78
-0.15,0.67,1.8
-0.16,0.69,1.8
-0.16,0.99,1.68
-0.12,1.42,1.48
-0.11,1.23,1.41
-0.13,0.95,1.35
-0.12,0.83,1.25
-0.11,0.94,1.17
-0.1,0.91,1.06
-0.1,0.77,1.02
-0.12,0.67,0.91
-0.14,0.62,0.75
-0.14,0.6,0.62
-0.13,0.61,0.48
-0.09,0.81,0.37
-0.07,0.84,0.35
-0.06,0.79,0.25
-0.06,0.67,0.21
-0.03,0.59,0.32
-0.02,0.69,0.31
-0.02,0.47,0.34
-0.03,0.42,0.32
-0.06,0.38,0.26
-0.1,0.24,0.14
-0.14,0.14,0.03
-0.11,0.21,0.12
-0.04,0.43,0.27
-0.04,0.25,0.36
-0.04,0.04,0.49
-0.06,-0.17,0.58
-0.09,-0.29,0.57
-0.12,-0.33,0.48
-0.11,-0.37,0.44
-0.13,-0.45,0.42
-0.11,-0.34,0.41
-0.07,-0.25,0.5
-0.04,-0.32,0.51
-0.02,-0.39,0.58
-0.01,-0.48,0.7
-0.03,-0.69,0.83
-0.05,-0.74,0.94
-0.11,-0.76,0.8
-0.12,-0.77,0.72
-0.08,-0.64,0.78
-0.07,-0.66,0.74
-0.05,-0.57,0.81
-0.02,-0.47,0.86
-0.01,-0.4,0.89
0,-0.5,0.94
0.02,-0.51,1.17
0.04,-0.37,1.3
0.03,-0.31,1.25
0.02,-0.28,1.25
0.03,-0.26,1.36
0.02,-0.26,1.42
0.01,-0.29,1.39
-0.01,-0.41,1.39
-0.03,-0.5,1.39
-0.05,-0.49,1.33
-0.06,-0.61,1.32
-0.05,-0.53,1.44
-0.01,-0.41,1.48
-0.01,-0.27,1.49
0,-0.13,1.4
-0.02,-0.21,1.37
-0.04,-0.32,1.37
-0.06,-0.29,1.32
-0.08,-0.32,1.24
-0.1,-0.31,1.18
-0.1,-0.19,1.23
-0.07,0.01,1.27
-0.03,0.15,1.28
-0.01,0.24,1.25
0,0.29,1.18
-0.01,0.26,1.14
-0.01,0.35,1.08
-0.03,0.33,0.99
-0.02,0.3,1.03
0,0.39,1.13
0,0.37,1.12
0,0.37,1.09
0,0.35,1.07
-0.02,0.29,0.97
-0.03,0.27,0.92
-0.05,0.26,0.89
-0.07,0.26,0.85
-0.07,0.19,0.9
-0.07,0.14,0.96
-0.06,0.15,0.95
-0.06,0.14,0.94
-0.06,0.12,0.95
-0.02,0.16,0.98
-0.03,0.19,1.01
-0.05,0.09,0.86
-0.04,0.05,0.93
-0.05,-0.03,0.93
-0.05,-0.01,0.93
-0.05,-0.02,0.85
-0.04,-0.04,0.85
-0.03,0,0.91
-0.02,-0.02,0.92
-0.03,-0.04,0.96
-0.04,-0.03,0.97
-0.02,-0.04,0.94
-0.05,0.01,1.02
-0.05,-0.03,1
-0.06,-0.07,1.05
-0.06,-0.08,1.03
-0.02,-0.06,1.01
-0.04,-0.07,1.09
-0.05,-0.14,0.96
-0.06,-0.15,0.94
-0.04,-0.15,1.01
-0.02,-0.11,1.02
-0.03,0,0.99
-0.29,-1.03,1.49
-0.35,-0.75,1.72
-0.32,-0.41,1.9
-0.29,-0.38,1.87
-0.28,-0.36,1.74
-0.27,-0.2,1.65
-0.27,-0.28,1.71
-0.32,-0.49,1.67
-0.33,-0.04,1.67
-0.3,0.3,1.67
-0.28,0.34,1.8
-0.29,0.38,1.83
-0.29,0.59,1.73
-0.24,0.74,1.68
-0.21,0.99,1.52
-0.25,1.51,1.28
-0.24,1.47,1.32
-0.25,1.34,1.4
-0.27,1.3,1.35
-0.25,1.33,1.35
-0.23,1.33,1.21
-0.2,1.34,1.04
-0.18,1.28,0.86
-0.15,1.14,0.74
-0.13,0.98,0.68
-0.12,0.89,0.58
-0.1,0.96,0.54
-0.11,1.07,0.52
-0.13,1.02,0.49
-0.15,1,0.46
-0.19,0.95,0.4
-0.21,0.87,0.35
-0.21,0.75,0.32
-0.2,0.62,0.24
-0.19,0.56,0.19
-0.17,0.43,0.19
-0.16,0.29,0.22
-0.14,0.26,0.2
-0.13,0.35,0.18
-0.15,0.25,0.13
-0.16,0.1,0.22
-0.16,0.16,0.33
-0.16,0.15,0.28
-0.15,-0.02,0.32
-0.14,-0.1,0.32
-0.14,-0.14,0.25
-0.13,-0.2,0.24
-0.13,-0.3,0.23
-0.14,-0.28,0.22
-0.16,-0.3,0.21
-0.16,-0.35,0.34
-0.15,-0.37,0.54
-0.13,-0.47,0.88
-0.1,-0.42,1.02
-0.13,-0.41,0.85
-0.15,-0.47,0.72
-0.16,-0.46,0.75
-0.17,-0.51,0.78
-0.18,-0.5,0.75
-0.17,-0.61,0.81
-0.16,-0.6,0.98
-0.14,-0.54,1.12
-0.13,-0.55,1.21
-0.12,-0.61,1.39
-0.12,-0.6,1.41
-0.12,-0.52,1.23
-0.12,-0.46,1.14
-0.1,-0.47,1.14
-0.11,-0.53,1.12
-0.13,-0.69,1.13
-0.14,-0.72,1.18
-0.14,-0.81,1.31
-0.14,-0.84,1.5
-0.14,-0.69,1.56
-0.15,-0.61,1.42
-0.15,-0.53,1.41
-0.15,-0.51,1.5
-0.15,-0.57,1.59
-0.16,-0.53,1.55
-0.18,-0.69,1.41
-0.21,-0.89,1.33
-0.23,-0.82,1.25
-0.22,-0.61,1.21
-0.16,-0.3,1.22
-0.16,0.31,1.29
-0.18,0.63,1.38
-0.18,0.92,1.37
-0.19,0.87,1.17
-0.22,0.71,1.15
-0.23,0.78,1.07
-0.22,0.73,1.06
-0.2,0.73,1.15
-0.21,0.76,1.14
-0.18,0.69,1.11
-0.16,0.58,1.14
-0.15,0.5,1.13
-0.16,0.44,1.08
-0.13,0.44,1.04
-0.12,0.39,0.98
-0.11,0.42,0.93
-0.1,0.38,0.89
-0.1,0.35,0.86
-0.09,0.3,0.85
-0.09,0.24,0.85
-0.09,0.23,0.83
-0.08,0.21,0.85
-0.08,0.17,0.9
-0.07,0.13,0.92
-0.06,0.11,0.91
-0.05,0.12,0.88
-0.05,0.09,0.86
-0.05,0.07,0.87
-0.05,-0.04,0.88
-0.05,0,0.88
-0.04,-0.01,0.87
-0.02,-0.01,0.93
-0.02,0.01,0.94
-0.02,-0.04,0.95
-0.02,-0.07,0.99
-0.03,-0.05,0.98
-0.02,-0.04,0.98
-0.02,-0.06,1
-0.01,-0.04,1
-0.01,0.02,0.96
0,0.01,0.94
0,-0.03,0.95
0,-0.05,0.94
0,-0.06,1
-0.13,-1.4,1.05
-0.12,-1.23,0.88
-0.14,-1.05,0.8
-0.13,-0.87,0.76
-0.13,-0.74,0.84
-0.13,-0.57,0.93
-0.12,-0.31,0.97
-0.12,-0.16,1.02
-0.15,-0.24,1.29
-0.21,-0.27,1.52
-0.27,0.07,1.53
-0.34,0.22,1.47
-0.39,0.63,1.51
-0.37,1.1,1.73
-0.38,0.87,1.9
-0.41,1,1.84
-0.42,1.17,1.86
-0.42,1.26,2.02
-0.43,1.4,2.01
-0.43,1.35,1.99
-0.41,1.43,1.99
-0.42,1.37,1.8
-0.41,1.31,1.62
-0.4,1.19,1.41
-0.39,1.08,1.24
-0.38,0.97,1.15
-0.36,0.94,1.06
-0.31,0.95,1
-0.31,0.96,0.93
-0.31,0.84,0.81
-0.29,0.74,0.75
-0.27,0.65,0.61
-0.25,0.6,0.5
-0.22,0.62,0.45
-0.19,0.63,0.38
-0.17,0.58,0.34
-0.15,0.58,0.31
-0.12,0.5,0.3
-0.1,0.49,0.29
-0.09,0.42,0.22
-0.08,0.26,0.23
-0.07,0.21,0.24
-0.08,0.14,0.15
-0.09,0.12,0.17
-0.09,0.14,0.14
-0.09,0.12,0.19
-0.09,0.01,0.29
-0.1,-0.1,0.38
-0.09,-0.11,0.34
-0.08,-0.24,0.35
-0.08,-0.26,0.4
-0.09,-0.3,0.4
-0.11,-0.32,0.38
-0.14,-0.25,0.36
-0.16,-0.21,0.3
-0.14,-0.26,0.43
-0.12,-0.28,0.6
-0.1,-0.32,0.72
-0.11,-0.38,0.71
-0.12,-0.54,0.76
-0.15,-0.63,0.82
-0.16,-0.63,0.73
-0.17,-0.62,0.68
-0.17,-0.57,0.71
-0.16,-0.61,0.82
-0.15,-0.6,0.95
-0.15,-0.57,1.03
-0.14,-0.65,1.09
-0.14,-0.67,1.11
-0.15,-0.81,1.13
-0.14,-0.89,1.29
-0.14,-0.84,1.29
-0.16,-0.85,1.22
-0.17,-0.75,1.26
-0.16,-0.71,1.33
-0.15,-0.74,1.58
-0.15,-0.72,1.7
-0.16,-0.63,1.53
-0.18,-0.68,1.41
-0.17,-0.5,1.53
-0.17,-0.21,1.55
-0.2,-0.03,1.7
-0.17,0.35,1.56
-0.16,0.46,1.57
-0.13,0.55,1.7
-0.14,0.61,1.52
-0.12,0.72,1.46
-0.07,0.75,1.35
-0.1,0.69,1.21
-0.11,0.68,1.08
-0.09,0.61,1.03
-0.08,0.55,1.22
-0.07,0.55,1.25
-0.06,0.55,1.14
-0.04,0.54,1.1
-0.05,0.45,1.05
-0.06,0.3,1.01
-0.08,0.25,0.93
-0.09,0.3,0.81
-0.09,0.29,0.86
-0.08,0.24,0.87
-0.09,0.21,0.85
-0.09,0.23,0.88
-0.07,0.23,0.93
-0.05,0.24,0.95
-0.04,0.18,1
-0.03,0.17,0.95
-0.03,0.12,0.83
-0.03,0.1,0.79
-0.02,0.07,0.81
-0.02,0.04,0.87
-0.04,-0.03,0.92
-0.05,-0.08,0.95
-0.05,-0.07,1.02
-0.05,0.06,1.02
-0.05,0.05,1
-0.05,-0.01,1.03
-0.05,-0.08,0.99
-0.04,-0.09,0.96
-0.03,-0.08,0.91
-0.03,-0.13,0.96
-0.02,-0.1,0.96
-0.02,-0.04,0.97
-0.01,0,0.98
-0.01,0,0.97
-0.02,0.04,1.02
-0.02,0.11,1.02
-0.03,0.09,1.01
-0.18,-1.44,1.99
-0.22,-1.26,1.68
-0.24,-1.18,1.45
-0.28,-1.03,1.14
-0.31,-0.94,1.03
-0.32,-0.64,1.19
-0.32,-0.51,1.29
-0.33,-0.43,1.44
-0.34,-0.22,1.5
-0.36,-0.12,1.58
-0.37,0.07,1.73
-0.37,0.42,1.8
-0.37,0.64,1.83
-0.37,0.68,1.77
-0.36,0.87,1.73
-0.37,1.25,1.61
-0.39,1.33,1.49
-0.41,1.22,1.64
-0.46,1.16,1.6
-0.46,0.88,1.65
-0.47,0.82,1.66
-0.45,0.87,1.49
-0.41,0.86,1.44
-0.4,0.82,1.31
-0.38,0.82,1.07
-0.35,0.88,0.86
-0.31,0.82,0.73
-0.26,0.86,0.76
-0.23,0.91,0.75
-0.21,0.88,0.75
-0.19,0.85,0.67
-0.18,0.76,0.55
-0.16,0.74,0.46
-0.13,0.81,0.43
-0.1,0.79,0.42
-0.1,0.7,0.4
-0.09,0.62,0.39
-0.07,0.57,0.35
-0.06,0.56,0.33
-0.06,0.51,0.3
-0.08,0.41,0.32
-0.09,0.3,0.35
-0.09,0.28,0.35
-0.11,0.16,0.34
-0.12,0.14,0.36
-0.11,0.2,0.31
-0.1,0.16,0.3
-0.07,0.11,0.39
-0.06,-0.02,0.46
-0.06,-0.13,0.54
-0.07,-0.16,0.48
-0.1,-0.21,0.34
-0.11,-0.3,0.34
-0.14,-0.25,0.35
-0.14,-0.2,0.41
-0.13,-0.28,0.52
-0.1,-0.41,0.66
-0.09,-0.5,0.83
-0.1,-0.52,0.79
-0.12,-0.59,0.74
-0.14,-0.59,0.67
-0.17,-0.67,0.69
-0.2,-0.77,0.76
-0.25,-0.86,0.66
-0.27,-0.82,0.59
-0.26,-0.66,0.61
-0.24,-0.7,0.67
-0.22,-0.77,0.98
-0.22,-0.83,1.21
-0.2,-0.77,1.34
-0.19,-0.65,1.24
-0.18,-0.61,1.17
-0.18,-0.63,1.3
-0.21,-0.65,1.29
-0.25,-0.81,1.2
-0.26,-0.68,1.25
-0.23,-0.42,1.31
-0.2,-0.27,1.47
-0.18,-0.25,1.6
-0.21,-0.36,1.62
-0.25,-0.53,1.63
-0.27,-0.66,1.67
-0.26,-0.39,1.58
-0.24,-0.38,1.43
-0.24,-0.13,1.38
-0.23,0.07,1.31
-0.22,0.25,1.3
-0.21,0.38,1.15
-0.2,0.25,1.28
-0.19,0.29,1.35
-0.19,0.47,1.31
-0.17,0.65,1.27
-0.17,0.61,1.28
-0.17,0.61,1.29
-0.19,0.5,1.07
-0.2,0.39,0.98
-0.19,0.36,0.94
-0.19,0.39,0.93
-0.18,0.41,0.95
-0.18,0.37,1.01
-0.17,0.33,1.09
-0.18,0.3,1.08
-0.19,0.25,1
-0.18,0.18,1.04
-0.19,0.17,1
-0.19,0.09,0.98
-0.17,0.06,1
-0.17,0.1,0.87
-0.15,0.14,0.76
-0.14,0.13,0.81
-0.13,0.04,0.9
-0.12,0.02,0.99
-0.12,0.03,0.96
-0.11,0.01,1.02
-0.11,0.01,1.07
-0.1,0.07,1.1
-0.1,0.1,1.02
-0.1,0.08,0.91
-0.09,0.05,0.84
-0.09,0,0.81
-0.09,-0.04,0.85
-0.08,-0.07,0.9
-0.08,-0.03,0.93
-0.08,-0.01,0.92
-0.07,0,1.03
-0.06,0.03,1.12
-0.07,0.06,1.01
-0.08,0.01,0.94
-0.26,-1.31,1.36
-0.32,-1.25,1.45
-0.37,-1.23,1.6
-0.43,-1.17,1.54
-0.46,-0.96,1.58
-0.46,-0.69,1.64
-0.47,-0.35,1.58
-0.46,0.01,1.53
-0.43,0.27,1.58
-0.44,0.39,1.66
-0.44,0.39,1.76
-0.43,0.52,1.82
-0.44,0.81,1.75
-0.45,0.9,1.74
-0.45,0.99,1.76
-0.45,1.04,1.78
-0.45,1.13,1.73
-0.42,1.34,1.61
-0.39,1.53,1.47
-0.37,1.46,1.46
-0.38,1.21,1.5
-0.4,1.02,1.36
-0.4,0.94,1.19
-0.38,0.91,1.09
-0.36,0.9,0.98
-0.34,0.85,0.82
-0.32,0.78,0.68
-0.29,0.69,0.57
-0.25,0.65,0.56
-0.19,0.71,0.54
-0.16,0.74,0.5
-0.15,0.61,0.51
-0.16,0.49,0.48
-0.16,0.44,0.42
-0.16,0.43,0.4
-0.17,0.39,0.37
-0.18,0.34,0.35
-0.16,0.29,0.29
-0.13,0.31,0.26
-0.09,0.4,0.24
-0.07,0.33,0.16
-0.07,0.19,0.18
-0.09,-0.02,0.17
-0.08,-0.08,0.25
-0.1,-0.2,0.16
-0.1,-0.22,0.23
-0.09,-0.24,0.29
-0.09,-0.17,0.21
-0.08,-0.17,0.19
-0.06,-0.21,0.25
-0.04,-0.26,0.34
-0.05,-0.36,0.3
-0.06,-0.45,0.4
-0.07,-0.57,0.55
-0.11,-0.68,0.43
-0.1,-0.75,0.5
-0.09,-0.74,0.56
-0.1,-0.79,0.43
-0.06,-0.63,0.56
-0.04,-0.39,0.62
-0.07,-0.42,0.69
-0.12,-0.57,0.83
-0.19,-0.75,0.88
-0.22,-0.78,0.94
-0.25,-0.82,1.07
-0.23,-0.82,1.42
-0.23,-0.84,1.56
-0.24,-0.86,1.41
-0.24,-0.85,1.36
-0.24,-0.83,1.32
-0.25,-0.87,1.31
-0.26,-0.92,1.3
-0.26,-0.84,1.36
-0.25,-0.77,1.45
-0.23,-0.77,1.68
-0.24,-0.73,1.77
-0.25,-0.69,1.62
-0.21,-0.6,1.52
-0.21,-0.33,1.37
-0.19,0.11,1.21
-0.22,-0.11,1.38
-0.3,-0.47,1.48
-0.35,-0.27,1.32
-0.36,0.02,1.24
-0.27,0.67,1.39
-0.21,1.04,1.53
-0.15,1.05,1.6
-0.12,1.08,1.45
-0.11,0.9,1.18
-0.08,0.89,1.01
-0.09,0.69,0.77
-0.07,0.69,0.92
-0.06,0.47,1.05
-0.08,0.35,1.02
-0.07,0.37,1
-0.06,0.3,0.95
-0.06,0.25,0.96
-0.07,0.25,0.94
-0.07,0.22,0.87
-0.09,0.22,0.83
-0.11,0.15,0.81
-0.1,0.15,0.88
-0.11,0.14,0.85
-0.1,0.09,0.89
-0.07,0.21,0.94
-0.07,0.21,0.94
-0.08,0.12,0.95
-0.07,0.08,0.91
-0.07,0.07,0.9
-0.07,0.07,0.9
-0.08,0.03,0.91
-0.07,0.05,0.92
-0.07,0,0.92
-0.07,-0.01,0.95
-0.08,0.02,0.95
-0.08,0.04,0.99
-0.08,0.06,1.02
-0.09,0.02,1.05
-0.09,0.06,1.06
-0.08,0.11,1.01
-0.06,0.06,1
-0.06,0.04,1
-0.05,0.04,0.97
-0.04,0,0.98
-0.03,0.05,0.95
-0.04,0.03,0.91
-0.03,0,0.94
-0.04,0.03,0.96
-0.33,-1.09,1.27
-0.32,-1.13,1.27
-0.31,-0.97,1.31
-0.29,-0.68,1.43
-0.26,-0.49,1.55
-0.24,-0.28,1.57
-0.22,-0.22,1.61
-0.23,-0.24,1.59
-0.24,-0.34,1.52
-0.25,-0.17,1.48
-0.25,0.01,1.53
-0.3,-0.13,1.55
-0.33,-0.07,1.57
-0.37,0,1.54
-0.4,0.01,1.61
-0.39,0.3,1.64
-0.35,0.7,1.47
-0.31,0.99,1.55
-0.26,1.31,1.58
-0.28,1.19,1.52
-0.3,1.01,1.51
-0.31,0.83,1.38
-0.29,0.92,1.31
-0.26,1.04,1.24
-0.23,1.15,1.22
-0.21,1.18,1.18
-0.2,1.2,1.04
-0.19,1.09,0.91
-0.17,1,0.91
-0.17,0.97,0.78
-0.17,0.9,0.69
-0.16,0.88,0.65
-0.15,0.89,0.55
-0.15,0.81,0.46
-0.15,0.81,0.37
-0.13,0.82,0.33
-0.12,0.71,0.38
-0.13,0.66,0.36
-0.14,0.56,0.28
-0.15,0.46,0.26
-0.14,0.44,0.27
-0.14,0.39,0.24
-0.14,0.4,0.22
-0.15,0.36,0.2
-0.15,0.36,0.25
-0.15,0.39,0.23
-0.16,0.23,0.29
-0.15,0.18,0.37
-0.13,0.14,0.3
-0.11,0.11,0.29
-0.1,0.05,0.27
-0.13,-0.01,0.28
-0.13,-0.14,0.24
-0.15,-0.12,0.3
-0.19,-0.11,0.22
-0.16,-0.09,0.37
-0.14,-0.1,0.44
-0.12,-0.21,0.56
-0.11,-0.38,0.79
-0.13,-0.56,0.84
-0.15,-0.57,0.74
-0.2,-0.56,0.6
-0.23,-0.59,0.5
-0.25,-0.69,0.5
-0.25,-0.81,0.55
-0.25,-0.91,0.65
-0.29,-1.05,0.72
-0.32,-1.14,1.06
-0.32,-1.12,1.4
-0.35,-1.02,1.43
-0.37,-0.87,1.35
-0.36,-0.82,1.32
-0.32,-0.68,1.39
-0.31,-0.65,1.4
-0.3,-0.69,1.45
-0.31,-0.71,1.47
-0.3,-0.78,1.5
-0.31,-0.84,1.54
-0.3,-0.76,1.73
-0.29,-0.47,1.84
-0.28,-0.2,1.84
-0.24,0.02,1.83
-0.25,0.09,1.87
-0.24,0.18,1.88
-0.24,0.04,1.81
-0.25,0.02,1.73
-0.26,0.1,1.41
-0.26,0.09,1.27
-0.26,0.27,1.41
-0.22,0.49,1.36
-0.2,0.58,1.38
-0.18,0.71,1.11
-0.15,0.73,0.84
-0.11,0.65,0.88
-0.1,0.69,0.85
-0.1,0.51,0.85
-0.12,0.3,0.99
-0.11,0.31,0.99
-0.11,0.29,0.92
-0.09,0.41,0.91
-0.08,0.4,0.89
-0.08,0.33,0.92
-0.08,0.31,0.85
-0.08,0.33,0.8
-0.07,0.3,0.78
-0.07,0.34,0.75
-0.07,0.31,0.83
-0.06,0.29,0.88
-0.05,0.3,0.86
-0.04,0.26,0.9
-0.04,0.26,0.91
-0.04,0.2,0.91
-0.04,0.16,0.9
-0.05,0.14,0.87
-0.05,0.08,0.86
-0.06,0.03,0.86
-0.07,0.04,0.86
-0.06,0.03,0.89
-0.05,0.09,0.99
-0.04,0.14,1.03
-0.05,0.01,1.04
-0.06,-0.04,1
-0.07,-0.03,0.91
-0.07,0.02,0.94
-0.07,0.08,0.97
-0.07,0.06,1
-0.07,0.04,1.05
-0.06,0.04,1.05
-0.48,0.24,1.84
-0.46,0.47,1.71
-0.4,0.96,1.6
-0.36,1.31,1.41
-0.33,1.35,1.42
-0.31,1.37,1.5
-0.33,1.17,1.51
-0.34,1.02,1.52
-0.35,1.04,1.37
-0.34,0.97,1.23
-0.33,0.93,1.11
-0.32,0.91,0.93
-0.27,1.11,0.8
-0.23,1.33,0.65
-0.19,1.35,0.62
-0.22,1.26,0.66
-0.23,1.06,0.69
-0.24,0.86,0.63
-0.24,0.69,0.53
-0.22,0.61,0.39
-0.19,0.53,0.3
-0.15,0.62,0.24
-0.12,0.71,0.12
-0.09,0.73,0.07
-0.06,0.75,0.08
-0.04,0.56,0.12
-0.04,0.4,0.2
-0.06,0.41,0.2
-0.08,0.33,0.24
-0.1,0.28,0.34
-0.12,0.35,0.22
-0.14,0.3,0.14
-0.15,0.24,0.15
-0.14,0.22,0.21
-0.14,0.07,0.32
-0.14,-0.11,0.39
-0.15,-0.26,0.39
-0.18,-0.4,0.33
-0.21,-0.47,0.39
-0.22,-0.55,0.64
-0.23,-0.5,0.66
-0.23,-0.39,0.57
-0.23,-0.38,0.49
-0.24,-0.35,0.5
-0.27,-0.56,0.58
-0.25,-0.7,0.54
-0.3,-0.96,0.48
-0.32,-1.15,0.5
-0.34,-1.32,0.67
-0.32,-1.44,1.12
-0.29,-1.28,1.44
-0.26,-1.01,1.21
-0.21,-0.54,1.02
-0.15,-0.18,0.96
-0.14,-0.18,1.02
-0.17,-0.45,1.16
-0.21,-0.75,1.28
-0.26,-0.96,1.24
-0.29,-0.95,1.26
-0.28,-0.72,1.45
-0.28,-0.58,1.58
-0.26,-0.34,1.62
-0.22,-0.08,1.6
-0.19,0.13,1.55
-0.19,0.21,1.5
-0.18,0.16,1.52
-0.2,-0.05,1.56
-0.23,-0.14,1.59
-0.25,-0.12,1.61
-0.26,-0.04,1.58
-0.28,0.17,1.6
-0.24,0.33,1.6
-0.27,0.28,1.61
-0.27,0.24,1.43
-0.26,0.32,1.35
-0.26,0.16,1.16
-0.26,0.14,1.06
-0.27,0.29,0.91
-0.24,0.3,0.88
-0.23,0.36,1.04
-0.22,0.52,0.99
-0.23,0.47,0.98
-0.21,0.4,1.04
-0.21,0.35,1
-0.21,0.35,0.95
-0.2,0.33,0.92
-0.18,0.29,0.99
-0.18,0.3,0.97
-0.17,0.24,0.84
-0.17,0.17,0.84
-0.15,0.16,0.9
-0.14,0.17,0.97
-0.13,0.21,0.91
-0.13,0.25,0.8
-0.12,0.26,0.77
-0.12,0.2,0.83
-0.12,0.2,0.91
-0.11,0.18,0.98
-0.11,0.18,1.03
-0.12,0.22,0.97
-0.12,0.2,0.95
-0.13,0.12,0.97
-0.13,0.08,0.98
-0.13,0.03,1
-0.13,0.01,1.02
-0.13,0.04,0.97
-0.13,0.08,0.89
-0.13,0.08,0.91
-0.12,0.09,0.96
-0.12,0.1,1.04
-0.11,0.11,1.07
-0.1,0.13,1.05
-0.09,0.11,1.07
-0.09,0.06,1.04
-0.09,0.02,0.93
-0.08,-0.01,0.9
-0.08,0,0.86
-0.08,0.02,0.88
-0.07,0.06,0.95
-0.07,0.08,1.01
-0.07,0.06,1.06
-0.07,0.05,1.06
-0.06,0.05,1.07
-0.06,0.01,1.05
-0.07,-0.03,1.01
-0.08,-0.04,0.97
-0.08,-0.06,0.96
-0.07,-0.03,0.91
-0.3,-1.35,1.14
-0.34,-1.45,1.28
-0.4,-1.32,1.29
-0.46,-1.02,1.01
-0.51,-1.01,1.01
-0.54,-0.76,1.17
-0.55,-0.55,1.33
-0.56,-0.52,1.58
-0.57,-0.31,1.74
-0.58,0.02,1.96
-0.56,0.35,2.1
-0.53,0.86,2.1
-0.5,1.21,2
-0.47,1.3,1.98
-0.46,1.3,1.95
-0.44,1.36,1.85
-0.41,1.32,1.71
-0.41,1.22,1.48
-0.43,1.14,1.26
-0.4,1.16,1.18
-0.35,1.39,1.1
-0.31,1.67,0.98
-0.31,1.62,0.98
-0.31,1.34,1.05
-0.32,1.1,1
-0.31,1.06,0.88
-0.27,1.08,0.8
-0.23,1.01,0.74
-0.22,1.02,0.64
-0.21,1.02,0.51
-0.2,0.93,0.42
-0.2,0.86,0.36
-0.21,0.81,0.35
-0.21,0.77,0.38
-0.21,0.73,0.38
-0.2,0.61,0.3
-0.18,0.46,0.26
-0.15,0.35,0.3
-0.13,0.37,0.3
-0.13,0.39,0.18
-0.15,0.26,0.17
-0.18,0.1,0.21
-0.23,-0.03,0.22
-0.25,-0.06,0.19
-0.25,0.02,0.2
-0.23,0.08,0.27
-0.2,0.11,0.32
-0.18,0.09,0.33
-0.15,0.01,0.28
-0.12,-0.14,0.28
-0.12,-0.29,0.33
-0.15,-0.41,0.41
-0.17,-0.51,0.53
-0.18,-0.54,0.75
-0.2,-0.41,0.8
-0.21,-0.34,0.62
-0.19,-0.39,0.67
-0.17,-0.39,0.68
-0.17,-0.52,0.66
-0.17,-0.7,0.73
-0.18,-0.78,0.78
-0.18,-0.89,0.73
-0.21,-0.89,0.82
-0.22,-0.92,0.98
-0.19,-0.81,1.15
-0.15,-0.64,1.09
-0.13,-0.53,1.06
-0.11,-0.38,1.07
-0.11,-0.36,1.12
-0.12,-0.58,1.24
-0.15,-0.79,1.38
-0.2,-0.89,1.37
-0.24,-0.93,1.34
-0.29,-0.89,1.42
-0.33,-0.83,1.53
